Lead_Id,Within24,Within48,Within72,WithinWeek,WithinWeeks,WithinMonth,ContactByEmail,ContactByTelephone,DistanceToDealer,Car Value,LeadProvider_Id,Status,Manufacturer,Model,TradeInModelYear,City,State
1117,0,0,0,0,0,0,0,1,39.38,7707,LP003,NEW,Hyundai,Accent,2003,San Francisco,CA
1454,0,0,0,0,0,0,0,1,43.77,6555,LP008,NEW,Hyundai,Accent,1996,Albany,NY
288,0,0,0,0,0,0,0,1,61.87,2664,LP007,NEW,Suzuki,XL7,2003,Payson,AZ
1309,0,0,0,0,0,0,0,1,70.86,2678,LP007,NEW,Chevrolet,TrailBlazer,1998,San Francisco,CA
1310,0,0,0,0,0,0,0,1,42.43,7092,LP009,NEW,Toyota,Corolla,2005,Farmington,NM
1124,0,0,0,0,0,0,0,1,76.76,4413,LP010,NEW,Acura,TL,2007,New York,NY
1455,0,1,0,0,0,0,0,1,27.79,6988,LP009,NEW,Mercedes Benz,E Class,2005,North Pole,AK
1301,0,0,0,0,0,0,0,1,28.34,4953,LP002,NEW,Infiniti,QX4,2004,Meas,AZ
316,0,0,0,0,0,0,0,1,44.24,8564,LP001,NEW,BMW,7 Series,2005,Payson,AZ
1118,0,0,0,0,0,0,0,1,93.74,9870,LP004,NEW,Audi,A3,2006,Pell City,AL
648,0,0,0,0,0,0,0,1,80.15,9108,LP003,NEW,Volvo,C70,2005,Meas,AZ
1456,0,0,0,0,0,0,0,1,51.7,9661,LP008,NEW,Suzuki,Aerio,2007,Wassila,AK
645,0,0,0,0,0,0,0,1,31.47,7779,LP010,NEW,Volvo,C30,2002,Los Angeles,CA
246,0,0,0,0,0,0,0,1,70.03,7744,LP002,NEW,Audi,A3,2007,Foley,AL
1311,0,0,0,0,0,0,0,1,71.82,4630,LP003,NEW,Audi,A8,1996,New York,NY
381,0,0,0,0,0,0,0,1,35.35,8589,LP005,NEW,Lexus,ES,2008,Payson,AZ
1122,0,0,0,0,0,0,0,1,32.12,2999,LP002,NEW,BMW,3 Series,1997,Courtland,CA
588,0,0,0,0,0,0,0,1,46.31,7061,LP002,NEW,Toyota,Camry,1997,Meas,AZ
284,0,0,0,0,0,0,0,1,66.52,3699,LP009,NEW,Jaguar,XF,2000,Globe,AZ
535,0,0,0,0,0,0,0,1,77.98,8437,LP002,NEW,Honda,Accord2,2007,Courtland,CA
726,0,0,0,0,0,0,0,1,40.54,7515,LP007,NEW,Ferrari,F2,2002,Farmington,NM
1119,0,0,0,0,0,0,0,1,32.43,7727,LP010,NEW,Ferrari,F2,2005,Conway,AR
728,0,0,0,0,0,0,0,1,29.39,5315,LP008,NEW,Ferrari,F1,2008,Los Angeles,CA
1303,0,0,0,0,0,0,0,1,86.26,8926,LP006,NEW,Lotus,L2,2001,Meas,AZ
1457,0,0,0,0,0,0,0,1,78.81,5218,LP007,NEW,Suzuki,Reno,1996,San Francisco,CA
1305,0,0,0,0,0,0,0,1,30.91,2084,LP005,NEW,Chevrolet,Silverado,1998,San Francisco,CA
348,0,0,0,0,0,0,0,1,43.51,4387,LP010,NEW,Volvo,S60,2000,Conway,AR
730,0,0,0,0,0,0,0,1,30.26,9542,LP008,NEW,Chevrolet,Silverado,2007,North Pole,AK
1306,0,0,0,0,0,0,0,1,81.08,5526,LP009,NEW,BMW,3 Series,2002,Conway,AR
403,0,0,0,0,0,0,0,1,31.6,5673,LP008,NEW,Acura,RL,2005,Wassila,AK
1307,0,0,0,0,0,0,0,1,84,7285,LP009,NEW,BMW,3 Series,1999,Meas,AZ
346,0,0,0,0,0,0,0,1,35.65,6527,LP009,NEW,Honda,Fit,2006,Las Vegas,NM
1304,0,0,0,0,0,0,0,1,37.26,4946,LP004,NEW,Acura,TL,2006,Los Angeles,CA
285,0,0,0,0,0,0,0,1,84,9883,LP004,NEW,Mercedes Benz,C Class,2002,New York,NY
646,0,0,0,0,0,0,0,1,78.34,9999,LP004,NEW,Suzuki,XL7,1996,New York,NY
378,0,0,0,0,0,0,0,1,44.62,5616,LP009,NEW,Volvo,C70,2005,Albany,NY
484,0,0,0,0,0,0,0,1,71.28,5566,LP002,NEW,Suzuki,Reno,1997,Albany,NY
1120,0,0,0,0,0,0,0,1,63.4,4100,LP002,NEW,Volvo,C70,1997,North Pole,AK
727,0,0,0,0,0,0,0,1,36.74,2030,LP003,NEW,Lexus,LS,2003,San Francisco,CA
150,0,0,0,0,0,0,0,1,88.62,5657,LP005,NEW,Mercedes Benz,C Class,2005,New York,NY
1458,0,0,0,0,0,0,0,1,43.62,8513,LP002,NEW,Suzuki,Aerio,2008,Conway,AR
534,0,0,0,0,0,0,0,1,35.39,2397,LP010,NEW,Acura,RL,2008,Las Vegas,NM
647,0,0,0,0,0,0,0,1,96.76,3219,LP005,NEW,Chevrolet,Suburban,2006,Valencia,CA
318,0,0,0,0,0,0,0,1,81.51,6991,LP003,NEW,Jaguar,X-Type,2000,Elberta,AL
589,0,0,0,0,0,0,0,1,28.86,7037,LP007,NEW,Suzuki,Aerio,2002,Payson,AZ
1302,0,0,0,0,0,0,0,1,46.36,4434,LP003,NEW,Suzuki,XL7,2001,Hondo,NM
424,0,0,0,0,0,0,0,1,134.24,8504,LP003,NEW,Toyota,Corolla,1997,Wassila,AK
590,0,0,0,0,0,0,0,1,94.58,7820,LP003,NEW,BMW,Z4,2005,Hondo,NM
380,0,0,0,0,0,0,0,1,53.04,2068,LP003,NEW,Hyundai,Accent,2001,Conway,AR
287,0,0,0,0,0,0,0,1,37.28,2043,LP004,NEW,Volvo,S60,1998,Marion,AR
729,0,0,0,0,0,0,0,1,80.15,3632,LP002,NEW,Mercedes Benz,C Class,2000,Lake City,AR
1121,0,0,0,0,0,0,0,1,94.68,3577,LP001,NEW,BMW,7 Series,2008,Wassila,AK
450,0,0,0,0,0,0,0,1,32.56,2441,LP001,NEW,Honda,Accord1,2006,Los Angeles,CA
247,0,0,0,0,0,0,0,1,36.66,8400,LP007,NEW,BMW,7 Series,2000,Hondo,NM
483,0,1,0,0,0,0,0,1,31.49,4218,LP005,NEW,Acura,RL,2003,Foley,AL
425,0,0,1,0,0,0,0,1,29.78,7829,LP004,NEW,Mercedes Benz,E Class,2008,Farmington,NM
286,0,0,0,0,0,0,0,1,30.33,7486,LP002,NEW,Acura,TL,1997,North Pole,AK
379,0,0,0,0,0,0,0,1,34.16,8662,LP005,NEW,Ferrari,F1,1999,Globe,AZ
317,0,0,0,0,0,0,0,1,80.65,4375,LP007,NEW,Honda,Fit,2004,North Pole,AK
347,0,0,0,0,0,0,0,1,40.37,4557,LP001,NEW,Volvo,S60,2007,Hondo,NM
149,0,0,0,0,0,0,0,1,29.11,6608,LP010,NEW,Mercedes Benz,E Class,1996,Payson,AZ
49,0,0,0,0,0,0,0,1,69.15,9921,LP009,NEW,Suzuki,Reno,2000,Los Angeles,CA
97,0,0,0,0,0,0,0,1,37.46,3784,LP008,NEW,Infiniti,QX4,2007,Albany,NY
13,0,0,0,0,0,0,0,1,40.36,3905,LP003,NEW,BMW,7 Series,2002,Albany,NY
97,0,0,0,0,0,0,0,1,36.27,2420,LP004,NEW,Ferrari,F1,2000,Pell City,AL
72,0,0,0,0,0,0,0,1,87.78,2604,LP008,NEW,Audi,A3,2000,Wassila,AK
57,0,0,0,0,0,0,0,1,72.77,6077,LP003,NEW,Suzuki,Aerio,2007,Lake City,AR
45,0,0,0,0,0,0,0,1,73.97,7030,LP001,NEW,Chevrolet,Suburban,2006,Albany,NY
79,0,0,0,0,0,0,0,1,42.19,3573,LP005,NEW,Audi,A4,2005,Albany,NY
20,0,0,0,0,0,0,0,1,97.17,7534,LP002,NEW,Audi,A3,2000,Pell City,AL
79,0,0,0,0,0,0,0,1,71.64,8939,LP008,NEW,Audi,A3,1997,Lake City,AR
81,0,0,0,0,0,0,0,1,86.71,4355,LP003,NEW,Volvo,S60,2008,Payson,AZ
87,0,0,0,0,0,0,0,1,98.71,4084,LP002,NEW,BMW,7 Series,1999,Pell City,AL
53,0,0,0,0,0,0,0,1,91.54,9626,LP007,NEW,Jaguar,S-Type,2004,Las Vegas,NM
72,0,1,0,0,0,0,0,1,30.46,8321,LP010,NEW,Volvo,S60,1999,Hondo,NM
69,0,0,0,0,0,0,0,1,85.66,7316,LP008,NEW,Honda,Accord2,2006,Courtland,CA
83,0,0,0,0,0,0,0,1,30.11,5759,LP004,NEW,Toyota,Camry,2007,Wassila,AK
66,0,0,0,0,0,0,0,1,80.59,4266,LP006,NEW,Audi,A8,1997,New York,NY
76,0,0,0,0,0,0,0,1,92.53,3789,LP002,NEW,Honda,Accord2,2000,Foley,AL
25,0,0,0,0,0,0,0,1,72.48,3086,LP007,NEW,Jaguar,X-Type,2007,Globe,AZ
54,0,0,0,0,0,0,0,1,83.12,9103,LP001,NEW,Suzuki,XL7,2000,Hondo,NM
49,0,1,0,0,0,0,0,1,39.38,7268,LP004,NEW,Chevrolet,Silverado,2006,Albany,NY
56,0,0,0,0,0,0,0,1,94.25,9188,LP009,NEW,Audi,A3,1998,Globe,AZ
16,0,0,0,0,0,0,0,1,81.5,8794,LP006,NEW,Lexus,ES,2003,Foley,AL
50,0,0,0,0,0,0,0,1,89.49,3612,LP003,NEW,Hyundai,Accent,1998,Meas,AZ
80,0,0,0,0,0,0,0,1,52.55,4650,LP007,NEW,Mercedes Benz,E Class,2003,Conway,AR
21,0,0,0,0,0,0,0,1,149.41,6450,LP001,USED,Suzuki,XL7,2007,Valencia,CA
62,0,0,0,0,0,0,0,1,70.78,3290,LP009,NEW,Audi,A6,2000,Valencia,CA
37,0,0,0,0,0,0,0,1,27.65,9471,LP006,NEW,Honda,Fit,2006,Globe,AZ
33,0,0,0,0,0,0,0,1,82.32,7359,LP005,NEW,Hyundai,Accent,2007,Meas,AZ
74,0,0,0,0,0,0,0,1,98.17,9921,LP001,NEW,Infiniti,G35,1999,Valencia,CA
32,0,0,0,0,0,0,0,1,74.82,4558,LP007,NEW,Honda,Fit,2008,North Pole,AK
95,0,0,0,0,0,0,0,1,81.92,8821,LP003,NEW,BMW,7 Series,2000,Valencia,CA
15,0,0,0,0,0,0,0,1,35.27,3187,LP009,NEW,Volvo,C30,2005,San Francisco,CA
75,0,0,0,0,0,0,0,1,30.33,4038,LP008,NEW,Mercedes Benz,C Class,2001,Courtland,CA
58,0,0,0,0,0,0,0,1,55.38,9440,LP007,NEW,Acura,RL,1999,North Pole,AK
48,0,1,0,0,0,0,0,1,27.67,4934,LP004,NEW,Honda,Accord1,2006,Conway,AR
14,0,0,0,0,0,0,0,1,81.14,2933,LP008,NEW,BMW,7 Series,2000,New York,NY
55,0,0,0,0,0,0,0,1,28.8,7469,LP003,NEW,Mercedes Benz,C Class,2004,Conway,AR
29,0,0,0,0,0,0,0,1,51.02,8160,LP007,NEW,Audi,A4,1996,Las Vegas,NM
99,0,1,0,0,0,0,0,1,39.21,2485,LP007,NEW,Volvo,C30,1998,Marion,AR
76,0,0,0,0,0,0,0,1,96.36,2443,LP009,NEW,Ferrari,F1,2003,Valencia,CA
61,0,0,0,0,0,0,0,1,27.5,7236,LP006,NEW,Infiniti,G37,1996,Payson,AZ
68,0,0,0,0,0,0,0,1,29.38,4801,LP004,NEW,Audi,A3,2004,Foley,AL
24,0,0,0,0,0,1,0,1,8.47,2860,LP004,NEW,Toyota,Corolla,2005,Hondo,NM
44,0,0,0,0,0,1,0,1,7.13,3851,LP002,NEW,Toyota,Highlander,2007,Albany,NY
22,0,0,0,0,0,1,0,1,5.49,3069,LP007,NEW,BMW,Z4,1998,Hondo,NM
20,0,0,0,0,0,1,0,1,7.77,2025,LP009,NEW,Lotus,L1,1997,Lake City,AR
71,0,0,0,0,0,1,0,1,9.79,5180,LP008,NEW,Toyota,Camry,2005,Foley,AL
32,0,0,0,0,0,1,0,1,4.97,8607,LP001,NEW,Chevrolet,Suburban,2000,Foley,AL
98,0,0,0,0,0,1,0,1,8.25,2948,LP003,NEW,Lotus,L2,1997,Marion,AR
39,0,0,0,0,0,1,0,1,5.23,7729,LP010,NEW,Honda,Accord2,2003,Meas,AZ
37,0,0,0,0,0,1,0,1,7.34,6874,LP001,NEW,Chevrolet,Suburban,1997,Marion,AR
31,0,0,0,0,0,1,0,1,4.02,4396,LP002,NEW,Volvo,C30,2001,Courtland,CA
90,0,0,0,0,0,1,0,1,7.23,7315,LP005,NEW,Jaguar,X-Type,1998,Wassila,AK
89,0,0,0,0,0,1,0,1,6.3,9355,LP002,NEW,Jaguar,XF,1996,Courtland,CA
18,0,0,0,0,0,1,0,1,3.65,3718,LP001,NEW,Suzuki,XL7,1996,Valencia,CA
68,0,0,0,0,0,1,0,1,8.76,6800,LP002,NEW,Honda,Accord2,2004,Pell City,AL
31,0,0,0,0,0,1,0,1,3.5,6573,LP009,NEW,Jaguar,S-Type,2003,Los Angeles,CA
94,0,0,0,0,0,1,0,1,6.16,4455,LP009,NEW,Suzuki,Aerio,2007,Wassila,AK
36,0,0,0,0,0,1,0,1,2.11,9161,LP003,NEW,Audi,A6,2004,Hondo,NM
79,0,0,0,0,0,1,0,1,1.26,5257,LP002,NEW,Acura,RL,2001,Globe,AZ
54,0,0,0,0,0,1,0,1,10.4,3969,LP002,NEW,Volvo,C70,2002,Conway,AR
98,0,0,0,0,0,1,0,1,2.16,6877,LP004,NEW,Volvo,S60,2006,Hondo,NM
60,0,0,0,0,0,1,0,1,6.58,6934,LP005,NEW,Toyota,Highlander,2007,North Pole,AK
66,0,0,0,0,0,1,0,1,9.53,6501,LP001,NEW,Acura,TSX,1997,North Pole,AK
86,0,0,0,0,0,1,0,1,7.26,9960,LP008,NEW,BMW,3 Series,2007,North Pole,AK
68,0,0,0,0,0,1,0,1,7.42,2259,LP009,NEW,Toyota,Highlander,2003,Wassila,AK
35,0,0,0,0,0,1,0,1,4.69,5128,LP006,NEW,Lotus,L2,2004,Lake City,AR
23,0,0,0,0,1,0,0,1,33.6,2018,LP006,NEW,Infiniti,G35,2008,Elberta,AL
52,0,0,0,0,1,0,0,1,29.6,4236,LP006,NEW,Infiniti,G37,1996,Wassila,AK
15,0,0,0,0,1,0,0,1,29.84,4532,LP003,NEW,Volvo,C30,1999,Hondo,NM
18,0,0,0,0,1,0,0,1,30.75,3358,LP008,NEW,Mercedes Benz,C Class,1999,Lake City,AR
54,0,0,0,0,1,0,0,1,30.78,4560,LP002,NEW,Jaguar,X-Type,2003,Las Vegas,NM
65,0,0,0,0,1,0,0,1,29.5,5161,LP008,NEW,Infiniti,G37,2004,Las Vegas,NM
42,0,0,0,0,1,0,0,1,27.62,8179,LP007,NEW,Jaguar,XF,1996,Pell City,AL
86,0,0,0,0,1,0,0,1,28.85,7672,LP004,NEW,Lexus,ES,2002,Elberta,AL
98,0,0,0,0,1,0,0,1,29.1,9228,LP001,NEW,Chevrolet,TrailBlazer,2001,Wassila,AK
76,0,0,0,0,0,0,0,1,33.62,3718,LP008,NEW,Audi,A6,2003,Marion,AR
12,0,0,0,0,0,0,0,1,27.67,6855,LP005,NEW,Honda,Fit,2008,Wassila,AK
12,0,0,0,0,0,0,0,1,30.46,8731,LP004,NEW,Lotus,L2,1999,North Pole,AK
84,0,0,0,0,0,0,0,1,31.62,8361,LP003,NEW,Lotus,L1,1997,Las Vegas,NM
77,0,0,0,0,0,0,0,1,33.69,8572,LP004,NEW,Audi,A4,2001,Foley,AL
80,0,0,0,0,0,0,0,1,36.38,9150,LP002,NEW,Infiniti,G37,2007,Wassila,AK
35,0,0,0,0,0,0,0,1,32.36,6403,LP005,NEW,Acura,TL,2005,Valencia,CA
16,0,0,0,0,0,0,0,1,35.05,3265,LP001,NEW,BMW,X6,2007,Globe,AZ
78,0,0,0,0,0,1,0,1,43.21,2455,LP008,NEW,Jaguar,S-Type,2002,Pell City,AL
38,0,0,0,0,0,1,0,1,48.49,9928,LP004,NEW,Jaguar,S-Type,2005,Meas,AZ
37,0,0,0,0,0,1,0,1,32.59,7928,LP007,NEW,Toyota,Corolla,1999,Albany,NY
51,0,0,0,0,0,1,0,1,43.87,2042,LP008,NEW,Ferrari,F2,2001,Los Angeles,CA
80,0,0,0,0,0,1,0,1,42.24,8919,LP005,NEW,Audi,A6,2006,Farmington,NM
63,0,0,0,0,0,1,0,1,36.76,9258,LP004,NEW,BMW,3 Series,1998,Valencia,CA
27,0,0,0,1,0,0,0,1,45.62,9959,LP006,USED,Volvo,C70,1997,Las Vegas,NM
15,0,0,0,1,0,0,0,1,34.19,6967,LP002,USED,Infiniti,G37,2000,Globe,AZ
47,0,0,0,0,0,1,0,1,27.264,2270,LP002,NEW,Lotus,L2,2005,New York,NY
81,0,0,0,0,0,1,0,1,16.78,4974,LP006,NEW,Lotus,L1,1998,Meas,AZ
37,0,0,0,0,0,1,0,1,12.16,4423,LP006,NEW,Lexus,ES,2007,Farmington,NM
20,0,0,0,0,0,0,0,1,171.31,6062,LP005,NEW,BMW,Z4,2000,Meas,AZ
43,0,0,0,0,0,0,0,1,205.72,8721,LP007,USED,Infiniti,G35,1998,Hondo,NM
58,0,0,0,0,1,0,0,1,68.61,8298,LP010,NEW,Volvo,S60,2005,Courtland,CA
76,0,0,0,0,1,0,0,1,43.3,2682,LP002,NEW,Audi,A4,2000,Hondo,NM
48,0,0,0,0,1,0,0,1,46.93,2932,LP007,NEW,Hyundai,Accent,2007,Elberta,AL
65,0,0,0,0,1,0,0,1,48.49,3660,LP001,NEW,Audi,A3,2004,Valencia,CA
87,0,0,0,0,1,0,0,1,39.1,9187,LP007,USED,BMW,3 Series,2007,Pell City,AL
81,0,0,0,0,1,0,0,1,28.34,9449,LP007,NEW,Infiniti,G35,2004,Valencia,CA
29,0,0,0,0,1,0,0,1,36.82,6975,LP001,NEW,Audi,A4,2005,New York,NY
75,0,0,0,0,1,0,0,1,50.28,8226,LP006,NEW,Honda,Fit,2006,Meas,AZ
84,0,0,0,0,1,0,0,1,34.81,9953,LP005,NEW,Hyundai,Accent,2007,Farmington,NM
87,0,0,0,0,1,0,0,1,46.94,3670,LP003,NEW,Infiniti,QX4,2008,Farmington,NM
21,0,0,0,0,1,0,0,1,30.49,4458,LP005,NEW,Ferrari,F2,2002,Conway,AR
79,0,0,0,0,1,0,0,1,58.55,2136,LP006,NEW,Audi,A3,2006,Courtland,CA
24,0,0,0,0,1,0,0,1,29.55,9981,LP009,NEW,Mercedes Benz,E Class,2004,Las Vegas,NM
38,0,0,0,0,1,0,0,1,55.79,5604,LP002,NEW,BMW,Z4,2008,Courtland,CA
97,0,0,0,0,1,0,0,1,36.52,4636,LP006,NEW,Honda,Accord1,2001,San Francisco,CA
75,0,0,0,0,1,0,0,1,27.67,8627,LP002,NEW,Infiniti,G35,1997,San Francisco,CA
16,0,0,0,0,1,0,0,1,35.19,3302,LP005,NEW,BMW,X6,2000,Payson,AZ
26,0,0,0,0,1,0,0,1,37.2,5513,LP008,NEW,Acura,TL,2005,Albany,NY
19,0,0,0,0,1,0,0,1,41.62,9159,LP005,NEW,Suzuki,Reno,2007,Courtland,CA
39,0,0,0,0,1,0,0,1,75.31,3647,LP004,NEW,Suzuki,Aerio,1999,Farmington,NM
85,0,0,0,0,1,0,0,1,35.97,8895,LP003,NEW,BMW,3 Series,2000,San Francisco,CA
41,0,0,0,0,1,0,0,1,40.81,8380,LP002,NEW,Toyota,Camry,2002,San Francisco,CA
94,0,0,0,0,1,0,0,1,38.54,7433,LP009,NEW,Suzuki,Aerio,2001,Marion,AR
54,0,0,0,0,1,0,0,1,50.19,6134,LP010,NEW,Suzuki,Aerio,2006,Conway,AR
78,0,0,0,0,1,0,0,1,144.16,7932,LP005,USED,BMW,X6,1999,Valencia,CA
34,0,0,0,0,1,0,0,1,28.91,4916,LP006,NEW,Ferrari,F1,2004,Globe,AZ
38,0,0,0,0,1,0,0,1,97.32,7687,LP007,NEW,BMW,X6,1999,Las Vegas,NM
52,0,0,0,0,1,0,0,1,45.56,9576,LP009,NEW,Ferrari,F1,2006,Wassila,AK
80,0,0,0,0,1,0,0,1,41.75,4146,LP004,NEW,Mercedes Benz,C Class,2002,Payson,AZ
71,0,0,0,0,1,0,0,1,27.84,2958,LP005,NEW,Toyota,Highlander,1996,Lake City,AR
72,0,0,0,0,1,0,0,1,59.58,9892,LP005,NEW,Honda,Fit,1999,Wassila,AK
60,0,0,0,0,1,0,0,1,55.03,7119,LP004,NEW,BMW,7 Series,1998,New York,NY
32,0,0,0,0,0,1,0,1,28.41,7259,LP007,NEW,Toyota,Avalon,2007,Wassila,AK
79,0,0,0,0,1,0,0,1,28.78,6631,LP005,NEW,Honda,Fit,2003,Elberta,AL
73,0,0,0,1,0,0,0,1,30.82,4482,LP004,USED,Toyota,Avalon,2002,Wassila,AK
59,0,0,0,0,0,1,0,1,27.264,9680,LP009,NEW,Lexus,LS,2008,Farmington,NM
73,0,0,0,0,0,1,0,1,28.83,3681,LP010,NEW,Chevrolet,Silverado,1996,Los Angeles,CA
94,0,0,0,0,0,0,0,1,980.3,5736,LP006,NEW,BMW,3 Series,1997,Farmington,NM
89,0,0,0,0,0,0,0,1,921.89,9101,LP006,NEW,Acura,TSX,2006,Lake City,AR
61,0,0,0,0,0,0,0,1,992.71,7500,LP008,NEW,Lotus,L2,2000,North Pole,AK
73,0,1,0,0,0,0,0,1,190.17,6824,LP004,USED,BMW,3 Series,2003,Los Angeles,CA
68,0,0,0,0,0,1,0,1,10.05,9787,LP004,NEW,Ferrari,F1,2008,Courtland,CA
10,0,0,0,0,0,1,0,1,4.89,6941,LP009,NEW,Lotus,L2,1997,Pell City,AL
27,0,0,0,1,0,0,0,1,1471.87,8236,LP008,USED,Volvo,C70,2006,Globe,AZ
37,0,0,0,0,1,0,0,1,50.83,8240,LP010,NEW,Lexus,ES,1998,Wassila,AK
